,dropoff_census_tract,dropoff_community_area,dropoff_latitude,dropoff_longitude,pickup_census_tract,pickup_community_area,pickup_latitude,pickup_longitude,time,trip_miles,trip_seconds
3492,,13.0,41.983636307,-87.723583185,,1.0,42.009622881,-87.670166857,2,3.6,660.0
3493,476.0,6.0,41.934539716,-87.643022804,,3.0,41.958154876,-87.653021789,6,0.0,660.0
3494,40.0,28.0,41.885300022,-87.642808466,,6.0,41.942691844,-87.651770507,5,6.5,960.0
3495,,60.0,41.836150155,-87.648787952,,8.0,41.899602111,-87.633308037,2,6.1,780.0
3496,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892042136,-87.63186395,2,0.1,480.0
3497,792.0,8.0,41.89321636,-87.63784421,,32.0,41.884987192,-87.620992913,1,0.0,420.0
3498,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892042136,-87.63186395,1,1.6,420.0
3499,1030.0,6.0,41.938391258,-87.63857492,,8.0,41.892072635,-87.628874157,2,4.3,660.0
3500,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.89321636,-87.63784421,2,2.6,600.0
3501,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,23,6.2,1260.0
3502,952.0,7.0,41.921854911,-87.646210977,,8.0,41.890922026,-87.618868355,4,4.1,840.0
3503,792.0,8.0,41.89321636,-87.63784421,,32.0,41.884987192,-87.620992913,1,1.19,428.0
3504,911.0,8.0,41.890922026,-87.618868355,,6.0,41.942577185,-87.647078509,1,4.2,540.0
3505,,16.0,41.953582125,-87.72345239,,22.0,41.92276062,-87.699155343,2,2.7,720.0
3506,,8.0,41.899602111,-87.633308037,,5.0,41.947791586,-87.683834942,3,3.7,840.0
3507,1002.0,7.0,41.921778356,-87.641459759,,8.0,41.905857769,-87.630865027,1,0.0,600.0
3508,512.0,7.0,41.914747305,-87.654007029,,8.0,41.892072635,-87.628874157,1,0.1,720.0
3509,676.0,28.0,41.879066994,-87.657005027,,8.0,41.90749193,-87.63576009,3,2.9,660.0
3510,676.0,28.0,41.879066994,-87.657005027,,8.0,41.892042136,-87.63186395,3,1.8,600.0
3511,749.0,28.0,41.88528132,-87.6572332,,8.0,41.905857769,-87.630865027,3,0.0,780.0
3512,215.0,6.0,41.949829346,-87.64396537,,28.0,41.88528132,-87.6572332,8,0.3,1200.0
3513,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,4,0.1,660.0
3514,,3.0,41.96581197,-87.655878786,,8.0,41.899602111,-87.633308037,2,7.84,2341.0
3515,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,6,1.4,360.0
3516,,22.0,41.92276062,-87.699155343,,6.0,41.944226601,-87.655998182,1,6.12,2700.0
3517,911.0,8.0,41.890922026,-87.618868355,,8.0,41.892042136,-87.63186395,4,0.8,360.0
3518,225.0,8.0,41.892042136,-87.63186395,,7.0,41.921854911,-87.646210977,2,2.2,600.0
3519,440.0,24.0,41.89967018,-87.669837798,,32.0,41.877406123,-87.621971652,1,3.4,960.0
3520,,15.0,41.954027649,-87.763399032,,24.0,41.901206994,-87.676355989,3,0.4,840.0
3521,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,3,6.1,1260.0
3522,804.0,22.0,41.920451512,-87.679954768,,8.0,41.90749193,-87.63576009,0,3.1,660.0
3523,,25.0,41.890608853,-87.756046711,,24.0,41.901206994,-87.676355989,0,0.0,1020.0
3524,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892042136,-87.63186395,5,2.23,519.0
3525,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,2.5,1140.0
3526,543.0,7.0,41.92926299,-87.635890954,,6.0,41.942691844,-87.651770507,2,1.1,420.0
3527,,15.0,41.954027649,-87.763399032,,22.0,41.92276062,-87.699155343,9,0.0,900.0
3528,225.0,8.0,41.892042136,-87.63186395,,8.0,41.90749193,-87.63576009,1,0.0,420.0
3529,364.0,7.0,41.921877461,-87.66407824,,6.0,41.941555829,-87.666288887,5,1.3,360.0
3530,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892042136,-87.63186395,2,2.7,660.0
3531,,11.0,41.978829526,-87.771166703,,14.0,41.968069,-87.721559063,1,11.1,1920.0
3532,543.0,7.0,41.92926299,-87.635890954,,7.0,41.914616286,-87.631717366,3,1.55,420.0
3533,147.0,6.0,41.936159071,-87.661265218,,7.0,41.921778188,-87.651061884,1,1.8,480.0
3534,694.0,7.0,41.929077655,-87.646293476,,8.0,41.90749193,-87.63576009,4,1.5,420.0
3535,,77.0,41.9867118,-87.663416405,,1.0,42.009622881,-87.670166857,8,1.6,360.0
3536,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892042136,-87.63186395,8,1.08,486.0
3537,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,1,0.1,660.0
3538,792.0,8.0,41.89321636,-87.63784421,,8.0,41.905857769,-87.630865027,1,1.0,480.0
3539,792.0,8.0,41.89321636,-87.63784421,,8.0,41.904935302,-87.649907226,5,1.85,660.0
3540,986.0,3.0,41.958154876,-87.653021789,,8.0,41.898331794,-87.620762865,3,5.0,660.0
3541,,22.0,41.92276062,-87.699155343,,7.0,41.922686284,-87.649488729,1,2.4,540.0
3542,,6.0,41.944226601,-87.655998182,,77.0,41.9867118,-87.663416405,11,2.3,660.0
3543,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892072635,-87.628874157,14,2.4,840.0
3544,1030.0,6.0,41.938391258,-87.63857492,,8.0,41.892042136,-87.63186395,4,3.83,1080.0
3545,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,3,4.0,780.0
3546,,23.0,41.900069603,-87.720918238,,24.0,41.901206994,-87.676355989,4,2.8,840.0
3547,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,1,0.0,600.0
3548,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,2.3,600.0
3549,,28.0,41.874005383,-87.66351755,,7.0,41.922686284,-87.649488729,3,6.31,712.0
3550,792.0,8.0,41.89321636,-87.63784421,,7.0,41.921854911,-87.646210977,2,2.5,660.0
3551,825.0,6.0,41.934762456,-87.639853859,,8.0,41.900221297,-87.629105186,1,2.7,540.0
3552,986.0,3.0,41.958154876,-87.653021789,,8.0,41.90749193,-87.63576009,2,0.0,600.0
3553,886.0,6.0,41.942577185,-87.647078509,,7.0,41.921778188,-87.651061884,2,2.2,540.0
3554,1046.0,33.0,41.859349715,-87.617358006,,6.0,41.942691844,-87.651770507,2,3.5,900.0
3555,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892042136,-87.63186395,0,1.8,540.0
3556,926.0,24.0,41.899737388,-87.664953917,,6.0,41.949829346,-87.64396537,1,5.7,1260.0
3557,16.0,32.0,41.880994471,-87.632746489,,8.0,41.90749193,-87.63576009,1,0.1,840.0
3558,1101.0,24.0,41.906025969,-87.675311622,,7.0,41.921854911,-87.646210977,0,3.42,1015.0
3559,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892042136,-87.63186395,2,1.13,305.0
3560,,21.0,41.938666196,-87.711210593,,8.0,41.899602111,-87.633308037,3,5.8,660.0
3561,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,0,1.6,600.0
3562,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,1,0.1,480.0
3563,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.905857769,-87.630865027,1,2.9,840.0
3564,504.0,32.0,41.884987192,-87.620992913,,7.0,41.921854911,-87.646210977,1,3.3,780.0
3565,,16.0,41.953582125,-87.72345239,,8.0,41.899602111,-87.633308037,1,0.4,1020.0
3566,440.0,24.0,41.89967018,-87.669837798,,8.0,41.892507781,-87.626214906,5,2.5,540.0
3567,1083.0,6.0,41.943237122,-87.643470956,,8.0,41.90749193,-87.63576009,1,3.2,540.0
3568,512.0,7.0,41.914747305,-87.654007029,,8.0,41.892042136,-87.63186395,2,2.7,720.0
3569,397.0,7.0,41.929272532,-87.673807238,,8.0,41.900221297,-87.629105186,6,3.9,1320.0
3570,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,8,0.9,360.0
3571,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,4,1.5,420.0
3572,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,8,2.4,600.0
3573,,8.0,41.899602111,-87.633308037,,14.0,41.968069,-87.721559063,1,8.8,1260.0
3574,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,1,4.6,660.0
3575,380.0,8.0,41.904935302,-87.649907226,,8.0,41.89321636,-87.63784421,6,2.0,660.0
3576,694.0,7.0,41.929077655,-87.646293476,,8.0,41.900221297,-87.629105186,10,3.2,780.0
3577,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,0.1,420.0
3578,179.0,32.0,41.870607372,-87.622172937,,6.0,41.942691844,-87.651770507,5,6.4,720.0
3579,807.0,28.0,41.879255084,-87.642648998,,8.0,41.90749193,-87.63576009,2,2.3,840.0
3580,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,2,1.2,420.0
3581,183.0,8.0,41.907412816,-87.640901525,,8.0,41.892042136,-87.63186395,4,1.7,420.0
3582,512.0,7.0,41.914747305,-87.654007029,,8.0,41.90749193,-87.63576009,3,1.5,420.0
3583,512.0,7.0,41.914747305,-87.654007029,,6.0,41.936310131,-87.651562592,3,1.9,600.0
3584,,7.0,41.922686284,-87.649488729,,6.0,41.944226601,-87.655998182,0,0.0,480.0
3585,680.0,6.0,41.946294536,-87.654298084,,7.0,41.921854911,-87.646210977,9,1.7,420.0
3586,,23.0,41.900069603,-87.720918238,,6.0,41.944226601,-87.655998182,8,0.3,1080.0
3587,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,1,3.0,780.0
3588,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,4,2.9,540.0
3589,183.0,8.0,41.907412816,-87.640901525,,8.0,41.892042136,-87.63186395,1,1.6,420.0
3590,,31.0,41.850266366,-87.667569312,,24.0,41.901206994,-87.676355989,6,5.5,960.0
3591,,1.0,42.009622881,-87.670166857,,24.0,41.901206994,-87.676355989,3,8.1,1800.0
3592,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,2,3.2,840.0
3593,379.0,3.0,41.962178629,-87.645378762,,24.0,41.906025969,-87.675311622,7,4.6,1200.0
3594,637.0,6.0,41.949139771,-87.656803909,,7.0,41.921854911,-87.646210977,5,2.3,780.0
3595,,14.0,41.968069,-87.721559063,,7.0,41.922686284,-87.649488729,0,4.3,1080.0
3596,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,11,3.2,780.0
3597,970.0,8.0,41.892507781,-87.626214906,,7.0,41.914616286,-87.631717366,2,0.0,540.0
3598,,35.0,41.835117986,-87.618677767,,7.0,41.922686284,-87.649488729,5,0.4,960.0
3599,396.0,6.0,41.94258518,-87.656644092,,7.0,41.921778356,-87.641459759,2,2.6,840.0
3600,982.0,7.0,41.914616286,-87.631717366,,7.0,41.929046937,-87.651310877,1,1.8,960.0
3601,,1.0,42.009622881,-87.670166857,,5.0,41.947791586,-87.683834942,0,5.9,1140.0
3602,676.0,28.0,41.879066994,-87.657005027,,28.0,41.88528132,-87.6572332,3,1.1,420.0
3603,1061.0,3.0,41.958055933,-87.660389456,,8.0,41.907520075,-87.6266589,1,4.9,420.0
3604,1051.0,6.0,41.949220914,-87.651970395,,8.0,41.89321636,-87.63784421,0,0.3,900.0
3605,342.0,7.0,41.921778188,-87.651061884,,7.0,41.929046937,-87.651310877,1,0.63,540.0
3606,,4.0,41.975170943,-87.687515515,,22.0,41.92276062,-87.699155343,2,3.9,960.0
3607,982.0,7.0,41.914616286,-87.631717366,,8.0,41.892042136,-87.63186395,6,1.8,480.0
3608,694.0,7.0,41.929077655,-87.646293476,,8.0,41.90749193,-87.63576009,1,0.1,1020.0
3609,,77.0,41.9867118,-87.663416405,,3.0,41.96581197,-87.655878786,2,0.1,600.0
3610,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,1,3.9,1140.0
3611,,32.0,41.878865584,-87.625192142,,5.0,41.947791586,-87.683834942,1,0.4,1260.0
3612,804.0,22.0,41.920451512,-87.679954768,,8.0,41.90749193,-87.63576009,5,2.5,480.0
3613,878.0,6.0,41.953400044,-87.646007066,,6.0,41.942691844,-87.651770507,3,1.8,540.0
3614,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,6,3.2,900.0
3615,,8.0,41.899602111,-87.633308037,,6.0,41.944226601,-87.655998182,7,4.1,720.0
3616,952.0,7.0,41.921854911,-87.646210977,,8.0,41.892042136,-87.63186395,3,2.3,540.0
3617,,31.0,41.850266366,-87.667569312,,32.0,41.878865584,-87.625192142,0,3.9,720.0
3618,40.0,28.0,41.885300022,-87.642808466,,24.0,41.906025969,-87.675311622,7,2.3,480.0
3619,,16.0,41.953582125,-87.72345239,,8.0,41.899602111,-87.633308037,4,6.2,1200.0
3620,899.0,8.0,41.892072635,-87.628874157,,8.0,41.905857769,-87.630865027,6,1.22,519.0
3621,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,3.1,1020.0
3622,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,6,5.6,1080.0
3623,534.0,8.0,41.90749193,-87.63576009,,8.0,41.892042136,-87.63186395,2,0.0,360.0
3624,379.0,3.0,41.962178629,-87.645378762,,6.0,41.936310131,-87.651562592,1,1.6,540.0
3625,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,23,1.7,420.0
3626,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,1,0.2,660.0
3627,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,1,4.8,1140.0
3628,1002.0,7.0,41.921778356,-87.641459759,,8.0,41.900221297,-87.629105186,1,1.74,519.0
3629,504.0,32.0,41.884987192,-87.620992913,,8.0,41.892042136,-87.63186395,2,0.0,540.0
3630,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,1,1.3,360.0
3631,694.0,7.0,41.929077655,-87.646293476,,28.0,41.885300022,-87.642808466,1,3.2,780.0
3632,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,3,3.8,600.0
3633,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,1,2.8,660.0
3634,,6.0,41.944226601,-87.655998182,,32.0,41.878865584,-87.625192142,4,4.6,600.0
3635,,6.0,41.944226601,-87.655998182,,5.0,41.947791586,-87.683834942,2,2.0,480.0
3636,307.0,32.0,41.877406123,-87.621971652,,6.0,41.942691844,-87.651770507,1,0.3,780.0
3637,,28.0,41.874005383,-87.66351755,,8.0,41.899602111,-87.633308037,2,1.5,420.0
3638,,4.0,41.975170943,-87.687515515,,77.0,41.9867118,-87.663416405,1,1.3,360.0
3639,607.0,8.0,41.900265687,-87.63210922,,8.0,41.892042136,-87.63186395,1,1.1,420.0
3640,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,2,2.2,540.0
3641,637.0,6.0,41.949139771,-87.656803909,,8.0,41.892042136,-87.63186395,3,6.01,1140.0
3642,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,2,3.2,780.0
3643,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,4,1.7,660.0
3644,926.0,24.0,41.899737388,-87.664953917,,32.0,41.880994471,-87.632746489,1,2.5,420.0
3645,792.0,8.0,41.89321636,-87.63784421,,7.0,41.914747305,-87.654007029,11,0.0,720.0
3646,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892042136,-87.63186395,0,1.3,360.0
3647,398.0,24.0,41.892658108,-87.652534484,,8.0,41.892042136,-87.63186395,1,1.2,420.0
3648,694.0,7.0,41.929077655,-87.646293476,,3.0,41.972667956,-87.663865496,2,2.9,840.0
3649,749.0,28.0,41.88528132,-87.6572332,,22.0,41.916005274,-87.675095116,0,2.8,660.0
3650,676.0,28.0,41.879066994,-87.657005027,,7.0,41.914616286,-87.631717366,4,0.0,660.0
3651,,64.0,41.779582888,-87.768510849,,7.0,41.922686284,-87.649488729,1,16.8,1980.0
3652,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892072635,-87.628874157,2,2.7,601.0
3653,,60.0,41.836150155,-87.648787952,,6.0,41.944226601,-87.655998182,2,11.2,1320.0
3654,1007.0,7.0,41.93057857,-87.642206313,,8.0,41.892042136,-87.63186395,2,2.7,600.0
3655,334.0,8.0,41.899155613,-87.626210532,,8.0,41.892042136,-87.63186395,6,0.8,360.0
3656,1010.0,28.0,41.867902418,-87.642958665,,8.0,41.892507781,-87.626214906,3,3.1,600.0
3657,61.0,5.0,41.941422478,-87.675953932,,24.0,41.906025969,-87.675311622,2,3.2,660.0
3658,792.0,8.0,41.89321636,-87.63784421,,7.0,41.914616286,-87.631717366,3,2.39,650.0
3659,,24.0,41.901206994,-87.676355989,,22.0,41.92276062,-87.699155343,10,3.9,540.0
3660,670.0,6.0,41.934659157,-87.646729729,,8.0,41.904935302,-87.649907226,2,1.8,420.0
3661,,65.0,41.769778059,-87.726929842,,32.0,41.878865584,-87.625192142,4,11.8,1560.0
3662,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,3,4.0,720.0
3663,504.0,32.0,41.884987192,-87.620992913,,8.0,41.89321636,-87.63784421,13,1.5,480.0
3664,316.0,8.0,41.905857769,-87.630865027,,8.0,41.892042136,-87.63186395,3,0.9,420.0
3665,792.0,8.0,41.89321636,-87.63784421,,32.0,41.880994471,-87.632746489,1,1.1,360.0
3666,534.0,8.0,41.90749193,-87.63576009,,32.0,41.877406123,-87.621971652,0,0.0,600.0
3667,13.0,8.0,41.907520075,-87.6266589,,28.0,41.88528132,-87.6572332,1,2.9,780.0
3668,676.0,28.0,41.879066994,-87.657005027,,8.0,41.900221297,-87.629105186,7,2.9,960.0
3669,40.0,28.0,41.885300022,-87.642808466,,24.0,41.906025969,-87.675311622,2,0.1,540.0
3670,,6.0,41.944226601,-87.655998182,,28.0,41.874005383,-87.66351755,4,7.7,1080.0
3671,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,0,0.1,780.0
3672,,31.0,41.850266366,-87.667569312,,77.0,41.9867118,-87.663416405,9,10.1,2160.0
3673,140.0,8.0,41.900221297,-87.629105186,,8.0,41.892042136,-87.63186395,6,1.1,420.0
3674,926.0,24.0,41.899737388,-87.664953917,,22.0,41.921125914,-87.699754406,3,4.2,900.0
3675,179.0,32.0,41.870607372,-87.622172937,,7.0,41.914747305,-87.654007029,1,0.3,720.0
3676,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,0,2.1,540.0
3677,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,1,2.5,540.0
3678,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.892072635,-87.628874157,1,0.0,660.0
3679,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,4,1.2,480.0
3680,911.0,8.0,41.890922026,-87.618868355,,8.0,41.892072635,-87.628874157,1,0.7,360.0
3681,,22.0,41.92276062,-87.699155343,,28.0,41.874005383,-87.66351755,1,4.5,600.0
3682,,4.0,41.975170943,-87.687515515,,7.0,41.922686284,-87.649488729,5,5.4,1320.0
3683,970.0,8.0,41.892507781,-87.626214906,,8.0,41.892042136,-87.63186395,4,0.9,360.0
3684,225.0,8.0,41.892042136,-87.63186395,,8.0,41.90749193,-87.63576009,0,1.17,367.0
3685,792.0,8.0,41.89321636,-87.63784421,,24.0,41.906025969,-87.675311622,1,2.5,660.0
3686,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,9,5.27,925.0
3687,1007.0,7.0,41.93057857,-87.642206313,,7.0,41.921778188,-87.651061884,0,1.2,420.0
3688,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,4,2.4,480.0
3689,,6.0,41.944226601,-87.655998182,,8.0,41.899602111,-87.633308037,7,3.1,720.0
3690,476.0,6.0,41.934539716,-87.643022804,,8.0,41.905857769,-87.630865027,1,0.0,600.0
3691,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,1,2.8,600.0
3692,178.0,6.0,41.936237179,-87.656411531,,8.0,41.892042136,-87.63186395,3,3.5,1020.0
3693,,8.0,41.899602111,-87.633308037,,24.0,41.901206994,-87.676355989,1,3.4,900.0
3694,680.0,6.0,41.946294536,-87.654298084,,8.0,41.90749193,-87.63576009,0,4.0,720.0
3695,982.0,7.0,41.914616286,-87.631717366,,8.0,41.905857769,-87.630865027,9,1.0,480.0
3696,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,2,1.63,420.0
3697,379.0,3.0,41.962178629,-87.645378762,,6.0,41.942577185,-87.647078509,3,1.7,600.0
3698,825.0,6.0,41.934762456,-87.639853859,,7.0,41.921778188,-87.651061884,0,0.1,480.0
3699,,7.0,41.922686284,-87.649488729,,24.0,41.901206994,-87.676355989,3,0.0,1020.0
3700,1046.0,33.0,41.859349715,-87.617358006,,8.0,41.900221297,-87.629105186,1,2.8,720.0
3701,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,10,2.7,540.0
3702,,11.0,41.978829526,-87.771166703,,8.0,41.899602111,-87.633308037,1,9.5,1020.0
3703,,6.0,41.944226601,-87.655998182,,7.0,41.922686284,-87.649488729,6,1.7,480.0
3704,334.0,8.0,41.899155613,-87.626210532,,8.0,41.89321636,-87.63784421,3,0.0,420.0
3705,825.0,6.0,41.934762456,-87.639853859,,7.0,41.914616286,-87.631717366,0,1.9,480.0
3706,215.0,6.0,41.949829346,-87.64396537,,8.0,41.899155613,-87.626210532,5,0.2,660.0
3707,1002.0,7.0,41.921778356,-87.641459759,,3.0,41.958154876,-87.653021789,6,3.0,1200.0
3708,225.0,8.0,41.892042136,-87.63186395,,8.0,41.905857769,-87.630865027,3,0.9,360.0
3709,,6.0,41.944226601,-87.655998182,,24.0,41.901206994,-87.676355989,3,1.2,1620.0
3710,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,0.2,1200.0
3711,13.0,8.0,41.907520075,-87.6266589,,8.0,41.890922026,-87.618868355,2,0.0,540.0
3712,380.0,8.0,41.904935302,-87.649907226,,8.0,41.892042136,-87.63186395,0,0.0,540.0
3713,16.0,32.0,41.880994471,-87.632746489,,8.0,41.905857769,-87.630865027,2,2.1,660.0
3714,1002.0,7.0,41.921778356,-87.641459759,,8.0,41.905857769,-87.630865027,2,1.5,540.0
3715,1023.0,3.0,41.965445784,-87.66319585,,8.0,41.89321636,-87.63784421,1,7.0,1200.0
3716,334.0,8.0,41.899155613,-87.626210532,,8.0,41.90749193,-87.63576009,4,1.0,420.0
3717,,77.0,41.9867118,-87.663416405,,8.0,41.899602111,-87.633308037,7,8.4,1080.0
3718,,6.0,41.944226601,-87.655998182,,33.0,41.857183858,-87.620334624,6,8.0,960.0
3719,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,8,0.2,660.0
3720,179.0,32.0,41.870607372,-87.622172937,,8.0,41.892072635,-87.628874157,1,1.7,540.0
3721,,77.0,41.9867118,-87.663416405,,24.0,41.901206994,-87.676355989,4,8.4,1080.0
3722,792.0,8.0,41.89321636,-87.63784421,,22.0,41.916005274,-87.675095116,0,3.3,540.0
3723,959.0,8.0,41.89503345,-87.619710672,,8.0,41.892042136,-87.63186395,1,0.0,360.0
3724,178.0,6.0,41.936237179,-87.656411531,,7.0,41.921778356,-87.641459759,1,1.4,420.0
3725,179.0,32.0,41.870607372,-87.622172937,,8.0,41.892072635,-87.628874157,2,1.7,540.0
3726,792.0,8.0,41.89321636,-87.63784421,,8.0,41.900221297,-87.629105186,1,1.1,420.0
3727,504.0,32.0,41.884987192,-87.620992913,,3.0,41.972667956,-87.663865496,1,7.1,900.0
3728,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,6,0.3,1020.0
3729,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,4,2.8,600.0
3730,,22.0,41.92276062,-87.699155343,,8.0,41.899602111,-87.633308037,1,5.9,600.0
3731,,32.0,41.878865584,-87.625192142,,8.0,41.899602111,-87.633308037,2,1.5,360.0
3732,522.0,7.0,41.929046937,-87.651310877,,7.0,41.929077655,-87.646293476,3,1.1,360.0
3733,,8.0,41.899602111,-87.633308037,,7.0,41.922686284,-87.649488729,2,1.8,540.0
3734,334.0,8.0,41.899155613,-87.626210532,,8.0,41.90749193,-87.63576009,0,0.96,325.0
3735,807.0,28.0,41.879255084,-87.642648998,,7.0,41.921854911,-87.646210977,4,0.0,720.0
3736,1007.0,7.0,41.93057857,-87.642206313,,8.0,41.904935302,-87.649907226,2,0.0,480.0
3737,,16.0,41.953582125,-87.72345239,,8.0,41.899602111,-87.633308037,3,0.0,1020.0
3738,13.0,8.0,41.907520075,-87.6266589,,8.0,41.892042136,-87.63186395,19,1.4,360.0
3739,90.0,6.0,41.943155086,-87.640698076,,8.0,41.90749193,-87.63576009,3,0.2,660.0
3740,379.0,3.0,41.962178629,-87.645378762,,8.0,41.900221297,-87.629105186,1,4.6,600.0
3741,476.0,6.0,41.934539716,-87.643022804,,32.0,41.880994471,-87.632746489,2,0.0,840.0
3742,1002.0,7.0,41.921778356,-87.641459759,,8.0,41.899155613,-87.626210532,3,0.1,540.0
3743,,19.0,41.927260956,-87.765501609,,7.0,41.922686284,-87.649488729,5,5.3,1140.0
3744,183.0,8.0,41.907412816,-87.640901525,,8.0,41.900221297,-87.629105186,1,0.8,420.0
3745,,23.0,41.900069603,-87.720918238,,7.0,41.922686284,-87.649488729,7,0.2,840.0
3746,179.0,32.0,41.870607372,-87.622172937,,8.0,41.892042136,-87.63186395,0,2.0,540.0
3747,,8.0,41.899602111,-87.633308037,,22.0,41.92276062,-87.699155343,2,0.0,720.0
3748,1101.0,24.0,41.906025969,-87.675311622,,8.0,41.89321636,-87.63784421,2,2.6,480.0
3749,1051.0,6.0,41.949220914,-87.651970395,,32.0,41.877406123,-87.621971652,2,6.99,863.0
3750,,5.0,41.947791586,-87.683834942,,8.0,41.899602111,-87.633308037,0,4.7,720.0
3751,,7.0,41.922686284,-87.649488729,,8.0,41.899602111,-87.633308037,3,0.0,480.0
3752,140.0,8.0,41.900221297,-87.629105186,,8.0,41.892042136,-87.63186395,1,1.2,420.0
3753,,5.0,41.947791586,-87.683834942,,77.0,41.9867118,-87.663416405,2,0.2,840.0
3754,911.0,8.0,41.890922026,-87.618868355,,8.0,41.905857769,-87.630865027,1,1.5,420.0
3755,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,12,3.3,780.0
3756,,5.0,41.947791586,-87.683834942,,6.0,41.944226601,-87.655998182,1,0.0,780.0
3757,225.0,8.0,41.892042136,-87.63186395,,28.0,41.88528132,-87.6572332,1,0.1,480.0
3758,498.0,8.0,41.891971508,-87.612945414,,8.0,41.892042136,-87.63186395,1,1.0,420.0
3759,804.0,22.0,41.920451512,-87.679954768,,8.0,41.892042136,-87.63186395,0,3.9,600.0
3760,899.0,8.0,41.892072635,-87.628874157,,8.0,41.892042136,-87.63186395,10,1.8,420.0
3761,970.0,8.0,41.892507781,-87.626214906,,8.0,41.900221297,-87.629105186,9,0.7,360.0
3762,,24.0,41.901206994,-87.676355989,,8.0,41.899602111,-87.633308037,0,0.0,540.0
3763,16.0,32.0,41.880994471,-87.632746489,,8.0,41.89321636,-87.63784421,3,1.8,540.0
